STCNTY,ST_ABBR,COUNTY,E_TOTPOP,avg_tot_fire_rate_per_cap,std_tot_fire_rate_per_cap,avg_sev_fire_rate_per_cap,std_sev_fire_rate_per_cap,2009_tot_fire_rate_per_cap,2009_sev_fire_rate_per_cap,2010_tot_fire_rate_per_cap,2010_sev_fire_rate_per_cap,2011_tot_fire_rate_per_cap,2011_sev_fire_rate_per_cap,2012_tot_fire_rate_per_cap,2012_sev_fire_rate_per_cap,2013_tot_fire_rate_per_cap,2013_sev_fire_rate_per_cap,2014_tot_fire_rate_per_cap,2014_sev_fire_rate_per_cap,2015_tot_fire_rate_per_cap,2015_sev_fire_rate_per_cap,2016_tot_fire_rate_per_cap,2016_sev_fire_rate_per_cap
17025,IL,Clay,13466.0,0.000371305510173771,0.00021004211530864324,8.354373978909847e-05,7.35950697285842e-05,0.0004455666122085252,7.42611020347542e-05,0.0007426110203475419,0.0,0.0002970444081390168,0.0001485222040695084,0.00037130551017377096,0.0001485222040695084,0.00037130551017377096,0.0001485222040695084,0.0001485222040695084,0.0,7.42611020347542e-05,0.0,0.0005198277142432794,0.0001485222040695084
17027,IL,Clinton,37858.0,0.0003863120080300068,0.00010559900771269873,0.00012877066934333562,8.164417606929203e-05,0.00047546093296000843,0.00015848697765333616,0.0003169739553066723,5.282899255111205e-05,0.0002113159702044482,5.282899255111205e-05,0.0003962174441333404,0.0002113159702044482,0.00029055945903111625,0.0,0.0004490464366844524,0.00018490147392889218,0.0005282899255111205,0.00015848697765333616,0.0004226319404088964,0.0002113159702044482
17029,IL,Coles,52802.0,0.0010155865308132269,0.0002467095597860913,0.000246202795348661,8.64922181689318e-05,0.0006817923563501383,0.0002083254422180978,0.000795424415741828,0.00011363205939168971,0.0009090564751335177,0.00015150941252225293,0.0009848111813946442,0.00024620279534866106,0.0012120753001780235,0.00024620279534866106,0.0011363205939168971,0.0003219575016097875,0.0009469338282640809,0.0003219575016097875,0.0014582780955266846,0.0003598348547403507
17031,IL,Cook,5227575.0,0.001013519652993979,3.3131982949466605e-05,0.0001785005475770314,1.69496885482825e-05,0.001015193469247213,0.0001970320846664084,0.0009899427554841394,0.00018440672778487156,0.0009855430099042098,0.00018842388679263328,0.0010220800275462332,0.00019397139208906616,0.0010368096105746929,0.00017063361118683137,0.0010800418932296525,0.00018421543449878767,0.0009972119003553272,0.00016030377373830123,0.0009813345576103643,0.0001490174698593516
17033,IL,Crawford,19441.0,0.0008551514839771616,0.0001903641080144156,0.00032148552029216606,0.00014742335893758318,0.0010287536649349314,0.00041150146597397256,0.0009258782984414382,0.0005143768324674657,0.0005658145157142122,0.00025718841623373286,0.0006686898822077054,0.00010287536649349314,0.0008744406151946916,0.00025718841623373286,0.0011316290314284244,0.0005143768324674657,0.0009258782984414382,0.0003086260994804794,0.0007201275654544519,0.00020575073298698628
17035,IL,Cumberland,10890.0,0.0004820936639118457,0.00031715118467103714,0.00016069788797061523,0.00014519181176163355,9.182736455463728e-05,0.0,0.0002754820936639118,9.182736455463728e-05,0.00018365472910927456,0.0,0.0011019283746556473,0.0003673094582185491,0.0005509641873278236,0.0003673094582185491,0.0004591368227731864,9.182736455463728e-05,0.0005509641873278236,0.00018365472910927456,0.0006427915518824609,0.00018365472910927456
17037,IL,DeKalb,104458.0,0.0007335484118018725,0.00014134119290707455,0.0001830879396503858,4.8121870499563175e-05,0.0005935399873633422,0.00013402515843688372,0.0006318328897738804,0.00015317160964215283,0.000746711597005495,0.0002010377376553256,0.0007084186945949568,0.00017231806084742194,0.0006509793409791495,0.00015317160964215283,0.0007371383714028604,0.0002010377376553256,0.000746711597005495,0.00016274483524478738,0.0010530548162898006,0.00028719676807903655
17039,IL,De Witt,16322.0,0.0005131111383408895,0.0002219608005481779,0.0001378507535841196,5.4307392502629486e-05,0.0004901360127435363,0.00012253400318588408,0.0006126700159294204,6.126700159294204e-05,0.0006739370175223625,0.00018380100477882614,0.0006739370175223625,0.00018380100477882614,0.0003063350079647102,0.00018380100477882614,0.0004288690111505943,0.00012253400318588408,0.00012253400318588408,6.126700159294204e-05,0.0007964710207082465,0.00018380100477882614
17041,IL,Douglas,19770.0,0.0006133029843196763,0.0002668838996231503,0.00023394031360647447,8.523105796723354e-05,0.0005058168942842691,0.00030349013657056146,0.0006069802731411229,0.00030349013657056146,0.0006069802731411229,0.00020232675771370763,0.00025290844714213456,0.00020232675771370763,0.00040465351542741526,0.00010116337885685381,0.0007081436519979767,0.00015174506828528073,0.0011633788568538189,0.00035407182599898836,0.0006575619625695499,0.00025290844714213456
17043,IL,DuPage,930514.0,0.0004494827589912672,4.4933931688468425e-05,0.00011740822814057609,1.6656222134700622e-05,0.000386882948563912,0.00010424346114083184,0.0003911816479923999,0.00011284085999780766,0.00046211018856245044,0.00011069151028356371,0.00046640888799093835,0.00010854216056931975,0.0004793049862764021,0.00011284085999780766,0.0004975744588474757,0.00015260382971132085,0.0004954251091332317,0.00013218500742600328,0.0004169738445633274,0.00010531813599795382
17045,IL,Edgar,17828.0,0.0011288422705855957,0.0001355430448414795,0.0005819497419789095,0.00011193239402464013,0.0010657392865155934,0.0003365492483733453,0.001121830827911151,0.0005609154139555755,0.0012340139107022662,0.0005609154139555755,0.0011779223693067086,0.0006170069553511331,0.0012901054520978237,0.0006730984967466906,0.001121830827911151,0.0006730984967466906,0.0011779223693067086,0.0006730984967466906,0.0008413731209333632,0.0005609154139555755
17047,IL,Edwards,6612.0,0.00028357531760435573,0.00026117486396457916,0.000132335148215366,0.00012621339388933458,0.00015124016938898973,0.00015124016938898973,0.00015124016938898973,0.00015124016938898973,0.0007562008469449486,0.00030248033877797946,0.00030248033877797946,0.0,0.0,0.0,0.00045372050816696913,0.00030248033877797946,0.0,0.0,0.00045372050816696913,0.00015124016938898973
17049,IL,Effingham,34356.0,0.0008841250436604959,0.0003419076740426037,0.00016372685993712885,6.589376774171481e-05,0.0005530329491209686,0.00011642798928862498,0.00040749796251018743,0.00020374898125509371,0.0006694609384095937,0.00020374898125509371,0.0007858889276982187,0.00014553498661078122,0.0011351728955640936,0.00020374898125509371,0.001309814879497031,0.00023285597857724996,0.0009023169169868437,0.00017464198393293747,0.001309814879497031,2.9106997322156245e-05
17051,IL,Fayette,22025.0,0.00034619750283768443,0.00015716336885310107,0.00014755959137343927,6.756175338414028e-05,0.0004086265607264472,0.00018161180476730987,0.00022701475595913735,9.080590238365494e-05,0.00018161180476730987,4.540295119182747e-05,0.0003178206583427923,0.00018161180476730987,0.0002724177071509648,9.080590238365494e-05,0.000681044267877412,0.00022701475595913735,0.0002724177071509648,0.00022701475595913735,0.0004086265607264472,0.0001362088535754824
17053,IL,Ford,13758.0,0.0005451373746184038,0.0003180153434077535,0.00019079808111644136,0.0001598951632757512,0.0004361098996947231,7.268498328245384e-05,0.000508794882977177,0.00029073993312981537,0.0012356447158017154,0.000508794882977177,0.0004361098996947231,0.00029073993312981537,0.0007268498328245384,7.268498328245384e-05,0.00029073993312981537,7.268498328245384e-05,0.00021805494984736154,7.268498328245384e-05,0.000508794882977177,0.00014536996656490768
17055,IL,Franklin,39503.0,0.0009239804571804673,0.00026481055166186737,0.0004018682125408197,0.00011516423464352507,0.001265726653671873,0.00048097612839531173,0.0005316051945421867,0.0002531453307343746,0.0008860086575703111,0.0003797179961015619,0.000936637723717186,0.0003797179961015619,0.0007341214591296863,0.000329088929954687,0.0007594359922031238,0.0003037743968812495,0.0009619522567906235,0.00048097612839531173,0.001316355719818748,0.000607548793762499
17057,IL,Fulton,36047.0,0.0007247482453463535,0.0001244511224576689,0.0002843509862124449,5.0829493789380774e-05,0.00091547146780592,0.00036064027519627155,0.0007490221100230255,0.0003328987155657891,0.0006380558715010958,0.000194190917413377,0.0006935389907620607,0.00027741559630482424,0.0007490221100230255,0.00027741559630482424,0.0007212805503925431,0.00027741559630482424,0.0004993480733486836,0.0002496740366743418,0.0008322467889144727,0.0003051571559353067
17059,IL,Gallatin,5325.0,0.0006103286384976526,0.0005831539938104402,0.00023474178403755868,0.0002607943943021272,0.0,0.0,0.0,0.0,0.0,0.0,0.0005633802816901409,0.00018779342723004695,0.0005633802816901409,0.00018779342723004695,0.0011267605633802818,0.0003755868544600939,0.0013145539906103286,0.0003755868544600939,0.0013145539906103286,0.0007511737089201878
17061,IL,Greene,13390.0,0.0006067961165048544,0.00028350594927551917,0.0002987303958177744,0.00013828530243055286,0.0003734129947722181,7.468259895444362e-05,0.0003734129947722181,0.0002987303958177745,0.0005227781926811053,0.00022404779686333083,0.0002987303958177745,0.00022404779686333083,0.0005227781926811053,0.0002987303958177745,0.000970873786407767,0.0005227781926811053,0.0010455563853622107,0.00044809559372666166,0.0007468259895444362,0.0002987303958177745
17063,IL,Grundy,50338.0,0.0005289244705788867,8.220899398688292e-05,0.00019617386467479838,8.186538122286033e-05,0.0003973141563033891,0.00015892566252135565,0.0005761055266399142,0.00015892566252135565,0.0005562398188247447,3.973141563033891e-05,0.000437045571933728,0.000218522785966864,0.0004966426953792363,0.00023838849378203346,0.000655568357900592,0.00027811990941237235,0.0005562398188247447,0.0001787913703365251,0.0005562398188247447,0.0002979856172275418
17065,IL,Hamilton,8251.0,0.00010604775178766211,0.00017667409692295781,6.0598715307235486e-05,9.16166459845418e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012119743061447097,0.00012119743061447097,0.00024239486122894195,0.00024239486122894195,0.0004847897224578839,0.00012119743061447097
17067,IL,Hancock,18633.0,0.0004226372564804379,0.0001127123952740465,0.0001207535018515537,8.957472874966781e-05,0.0004830140074062148,5.3668223045134976e-05,0.00032200933827080985,0.0,0.0004293457843610798,0.0002146728921805399,0.0002146728921805399,0.00016100466913540493,0.0004830140074062148,5.3668223045134976e-05,0.0005903504534964847,0.0002146728921805399,0.0004293457843610798,5.3668223045134976e-05,0.0004293457843610798,0.0002146728921805399
17069,IL,Hardin,4173.0,0.00026959022286125094,0.0005032758354040998,0.00011981787682722263,0.0001811476026883428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004792715073088905,0.00023963575365444525,0.00023963575365444525,0.00023963575365444525,0.0014378145219266715,0.0004792715073088905
17071,IL,Henderson,6966.0,0.00016149870801033592,0.00016164106035882907,8.972150445018664e-05,0.0001068078968048873,0.0001435544071202986,0.0001435544071202986,0.0,0.0,0.0,0.0,0.0001435544071202986,0.0,0.0002871088142405972,0.0001435544071202986,0.0002871088142405972,0.0001435544071202986,0.0,0.0,0.0004306632213608958,0.0002871088142405972
17073,IL,Henry,49681.0,0.0004478573297638937,0.00010852826442282112,0.00014844709244982992,6.799329480845414e-05,0.0003824399669893923,0.00012077051589138705,0.0003824399669893923,8.05136772609247e-05,0.00046295364425031705,0.0001610273545218494,0.0003220547090436988,4.025683863046235e-05,0.00042269680561985465,0.0002415410317827741,0.00044282522493508585,0.00022141261246754292,0.0004830820635655482,0.00018115577383708058,0.0006843662567178599,0.00014089893520661823
